species_id,has_phytase,has_siderophore,has_both,family,genus,phylum
s__JACZVJ01_sp022572725--GB_GCA_022572725.1,1,0,0,f__UBA8639,g__JACZVJ01,p__Nitrospirota
s__PWLA01_sp007132965--GB_GCA_007132965.1,0,0,0,f__UBA6960,g__PWLA01,p__Gemmatimonadota
s__JACPRH01_sp023379805--GB_GCA_023379805.1,0,0,0,f__JACPRH01,g__JACPRH01,p__Thermoproteota
s__HKST-UBA178_sp024235255--GB_GCA_024235255.1,0,0,0,f__Sedimenticolaceae,g__HKST-UBA178,p__Pseudomonadota
s__Streptomyces_sp002847285--RS_GCF_002847285.1,0,0,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__CSSed10-48_sp007122815--GB_GCA_007122815.1,0,0,0,f__Trueperaceae,g__CSSed10-48,p__Deinococcota
s__Methyloceanibacter_sp002383105--GB_GCA_002383105.1,0,0,0,f__Methyloligellaceae,g__Methyloceanibacter,p__Pseudomonadota
s__Mesorhizobium_norvegicum--RS_GCF_004919685.1,0,1,0,f__Rhizobiaceae,g__Mesorhizobium,p__Pseudomonadota
s__Streptomyces_agglomeratus--RS_GCF_001746415.1,1,0,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__HA3dbin3_sp015231175--GB_GCA_015231175.1,0,0,0,f__DC0425bin3,g__HA3dbin3,p__Pseudomonadota
s__UBA5619_sp003141195--GB_GCA_003141195.1,0,0,0,f__UBA5619,g__UBA5619,p__Desulfobacterota
s__Leptospira_A_harrisiae--RS_GCF_002811945.1,0,0,0,f__Leptospiraceae,g__Leptospira_A,p__Spirochaetota
s__Bacillus_pumilus_N--RS_GCF_003431975.1,1,0,0,f__Bacillaceae,g__Bacillus,p__Bacillota
s__JAFDZO01_sp018266845--GB_GCA_018266845.1,0,0,0,f__B-1AR,g__JAFDZO01,p__Bacteroidota
s__Hoyosella_rhizosphaerae--RS_GCF_014643175.1,0,0,0,f__Mycobacteriaceae,g__Hoyosella,p__Actinomycetota
s__UBA509_sp023379345--GB_GCA_023379345.1,0,0,0,f__Thermoplasmataceae,g__UBA509,p__Thermoplasmatota
s__Paraburkholderia_sabiae--RS_GCF_904848645.1,0,0,0,f__Burkholderiaceae,g__Paraburkholderia,p__Pseudomonadota
s__Microbacterium_testaceum_C--RS_GCF_001476655.1,0,0,0,f__Microbacteriaceae,g__Microbacterium,p__Actinomycetota
s__GMQP-bins7_sp005888365--GB_GCA_005888365.1,0,0,0,f__Gaiellaceae,g__GMQP-bins7,p__Actinomycetota
s__JACKAQ01_sp020634975--GB_GCA_020634975.1,0,0,0,f__J042,g__JACKAQ01,p__Calditrichota
s__Palsa-1392_sp003169975--GB_GCA_003169975.1,1,0,0,f__UBA10450,g__Palsa-1392,p__Verrucomicrobiota
s__Pseudomonas_E_sp005938045--RS_GCF_005938045.2,0,1,0,f__Pseudomonadaceae,g__Pseudomonas_E,p__Pseudomonadota
s__Fen-1135_sp003153775--GB_GCA_003153775.1,0,0,0,f__UBA2185,g__Fen-1135,p__Desulfobacterota
s__Udaeobacter_sp003218785--GB_GCA_003218785.1,1,0,0,f__UBA10450,g__Udaeobacter,p__Verrucomicrobiota
s__Novosphingopyxis_iocasae--RS_GCF_014334095.1,0,0,0,f__Sphingomonadaceae,g__Novosphingopyxis,p__Pseudomonadota
s__Udaeobacter_sp003220005--GB_GCA_003220005.1,1,0,0,f__UBA10450,g__Udaeobacter,p__Verrucomicrobiota
s__Sphingomonas_sp001421765--RS_GCF_001421765.1,1,0,0,f__Sphingomonadaceae,g__Sphingomonas,p__Pseudomonadota
s__Bradyrhizobium_sp000938305--RS_GCF_000938305.1,1,0,0,f__Xanthobacteraceae,g__Bradyrhizobium,p__Pseudomonadota
s__NIES-981_sp007135755--GB_GCA_007135755.1,0,0,0,f__Cyanobiaceae,g__NIES-981,p__Cyanobacteriota
s__HCHbin5_sp002753505--GB_GCA_002753505.1,0,0,0,f__Magnetaquicoccaceae,g__HCHbin5,p__Pseudomonadota
s__Thermobifida_fusca--RS_GCF_001592045.1,0,1,0,f__Streptosporangiaceae,g__Thermobifida,p__Actinomycetota
s__Rhizobium_sp000282035--RS_GCF_000282035.1,0,0,0,f__Rhizobiaceae,g__Rhizobium,p__Pseudomonadota
s__GWC2-45-19_sp001001555--GB_GCA_001001555.1,0,0,0,f__Amesbacteraceae,g__GWC2-45-19,p__Patescibacteria
s__JAMCPL01_sp021841005--GB_GCA_021841005.1,0,0,0,f__JAMCPL01,g__JAMCPL01,p__Actinomycetota
s__Exiguobacterium_profundum_A--RS_GCF_001909285.1,0,0,0,f__Exiguobacteraceae,g__Exiguobacterium,p__Bacillota
s__Microtetraspora_glauca--GB_GCA_001570385.1,0,0,0,f__Streptosporangiaceae,g__Microtetraspora,p__Actinomycetota
s__Exiguobacterium_sp018617485--RS_GCF_018617485.1,0,0,0,f__Exiguobacteraceae,g__Exiguobacterium,p__Bacillota
s__UBA5352_sp002411015--GB_GCA_002411015.1,0,0,0,f__UBA5352,g__UBA5352,p__Armatimonadota
s__Xanthobacter_aminoxidans--RS_GCF_023571765.1,0,0,0,f__Xanthobacteraceae,g__Xanthobacter,p__Pseudomonadota
s__QQUE01_sp020633655--GB_GCA_020633655.1,0,0,0,f__DRLW01,g__QQUE01,p__KSB1
s__Halioglobus_sp024234815--GB_GCA_024234815.1,1,0,0,f__Halieaceae,g__Halioglobus,p__Pseudomonadota
s__B3T1B10_sp022562295--GB_GCA_022562295.1,0,0,0,f__GWC2-71-9,g__B3T1B10,p__Gemmatimonadota
s__Pseudomonas_E_sp001308855--RS_GCF_024296925.1,1,0,0,f__Pseudomonadaceae,g__Pseudomonas_E,p__Pseudomonadota
s__TCS60_sp018334695--GB_GCA_018334695.1,0,0,0,f__TCS60,g__TCS60,p__Cloacimonadota
s__JAGXLC01_sp018334875--GB_GCA_018334875.1,0,0,0,f__JAGXLC01,g__JAGXLC01,p__Bacteroidota
s__B9-G17_sp003649225--GB_GCA_003649225.1,0,0,0,f__B9-G17,g__B9-G17,p__Thermoproteota
s__Udaeobacter_sp003219415--GB_GCA_003219415.1,0,0,0,f__UBA10450,g__Udaeobacter,p__Verrucomicrobiota
s__UBA10133_sp001001485--GB_GCA_001001485.1,0,0,0,f__MFAQ01,g__UBA10133,p__Patescibacteria
s__Nitrospira_F_sp002083565--GB_GCA_002083565.1,0,0,0,f__Nitrospiraceae,g__Nitrospira_F,p__Nitrospirota
s__Streptomyces_sennicomposti--RS_GCF_019890635.1,0,0,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__Geobacillus_sp002809955--RS_GCF_002809955.1,0,0,0,f__Anoxybacillaceae,g__Geobacillus,p__Bacillota
s__GWB1-41-6_sp000997355--GB_GCA_000997355.1,0,0,0,f__UBA10185,g__GWB1-41-6,p__Patescibacteria
s__JAGQGZ01_sp020432105--GB_GCA_020432105.1,1,0,0,f__Tepidiformaceae,g__JAGQGZ01,p__Chloroflexota
s__Streptomyces_violaceus--GB_GCA_000715635.1,0,1,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__Pseudomonas_sp002079985--GB_GCA_008807415.1,0,0,0,f__Pseudomonadaceae,g__Pseudomonas,p__Pseudomonadota
s__Phaeocystidibacter_marisrubri--RS_GCF_008933165.1,0,0,0,f__Schleiferiaceae,g__Phaeocystidibacter,p__Bacteroidota
s__Streptomyces_qinglanensis--RS_GCF_900111245.1,1,1,1,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__Pararcticibacter_tournemirensis--RS_GCF_006716645.1,0,0,0,f__Sphingobacteriaceae,g__Pararcticibacter,p__Bacteroidota
s__Pseudomonas_E_prosekii--RS_GCF_900105155.1,0,0,0,f__Pseudomonadaceae,g__Pseudomonas_E,p__Pseudomonadota
s__SMWK01_sp004356895--GB_GCA_004356895.1,1,0,0,f__HTCC2089,g__SMWK01,p__Pseudomonadota
s__JACRFQ01_sp021780675--GB_GCA_021780675.1,0,0,0,f__UBA12049,g__JACRFQ01,p__Patescibacteria
s__Paenibacillus_Z_sacheonensis--RS_GCF_009909195.1,0,0,0,f__Paenibacillaceae,g__Paenibacillus_Z,p__Bacillota
s__Microbacterium_sp004794315--RS_GCF_023101165.1,0,0,0,f__Microbacteriaceae,g__Microbacterium,p__Actinomycetota
s__Pontibacter_deserti--RS_GCF_023630255.1,0,0,0,f__Hymenobacteraceae,g__Pontibacter,p__Bacteroidota
s__Pedobacter_agri--RS_GCF_000258495.1,0,0,0,f__Sphingobacteriaceae,g__Pedobacter,p__Bacteroidota
s__Mesorhizobium_australicum--RS_GCF_000230995.2,1,1,1,f__Rhizobiaceae,g__Mesorhizobium,p__Pseudomonadota
s__Oryzomonas_japonica--RS_GCF_008802365.1,1,0,0,f__Pseudopelobacteraceae,g__Oryzomonas,p__Desulfobacterota_F
s__Bradyrhizobium_sp021779635--GB_GCA_021779635.1,0,0,0,f__Xanthobacteraceae,g__Bradyrhizobium,p__Pseudomonadota
s__Pristimantibacillus_castaneae--RS_GCF_002884445.1,0,0,0,f__Paenibacillaceae,g__Pristimantibacillus,p__Bacillota
s__Bin5_sp022824025--GB_GCA_022824025.1,0,0,0,f__Caldilineaceae,g__Bin5,p__Chloroflexota
s__Caccovivens_sp930990975--GB_GCA_930990975.1,0,0,0,f__UBA1242,g__Caccovivens,p__Bacillota_A
s__JAJYXT01_sp021785655--GB_GCA_021785655.1,0,0,0,f__Bog-877,g__JAJYXT01,p__Dormibacterota
s__Wenzhouxiangella_sp007123575--GB_GCA_007123575.1,1,0,0,f__Wenzhouxiangellaceae,g__Wenzhouxiangella,p__Pseudomonadota
s__Pseudomonas_E_bananamidigenes--RS_GCF_001679645.1,1,0,0,f__Pseudomonadaceae,g__Pseudomonas_E,p__Pseudomonadota
s__Mangrovimonas_A_xylaniphaga--RS_GCF_001280435.1,1,0,0,f__Flavobacteriaceae,g__Mangrovimonas_A,p__Bacteroidota
s__UBA9983_sp000996035--GB_GCA_000996035.1,0,0,0,f__UBA9983,g__UBA9983,p__Patescibacteria
s__SZUA-160_sp003228815--GB_GCA_003228815.1,0,0,0,f__Rhabdochlamydiaceae,g__SZUA-160,p__Chlamydiota
s__Oerskovia_enterophila--RS_GCF_001692445.1,1,0,0,f__Cellulomonadaceae,g__Oerskovia,p__Actinomycetota
s__Microbacterium_ginsengiterrae--RS_GCF_014205075.1,0,0,0,f__Microbacteriaceae,g__Microbacterium,p__Actinomycetota
s__Roseateles_depolymerans--RS_GCF_003387155.1,1,0,0,f__Burkholderiaceae_B,g__Roseateles,p__Pseudomonadota
s__Streptomyces_neyagawaensis--RS_GCF_023516595.1,1,1,1,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__Methanobacterium_B_sp003162115--GB_GCA_003162115.1,0,0,0,f__Methanobacteriaceae,g__Methanobacterium_B,p__Methanobacteriota
s__CADEGR01_sp902826935--GB_GCA_902826935.1,0,0,0,f__Geminicoccaceae,g__CADEGR01,p__Pseudomonadota
s__JJ008_sp001464625--GB_GCA_001464625.1,0,0,0,f__Chitinophagaceae,g__JJ008,p__Bacteroidota
s__Nocardioides_aromaticivorans--RS_GCF_013408525.1,0,0,0,f__Nocardioidaceae,g__Nocardioides,p__Actinomycetota
s__Chitinophaga_oryzae--RS_GCF_012516375.2,1,0,0,f__Chitinophagaceae,g__Chitinophaga,p__Bacteroidota
s__Methanobacterium_A_sp003166335--GB_GCA_003166335.1,1,0,0,f__Methanobacteriaceae,g__Methanobacterium_A,p__Methanobacteriota
s__Ligilactobacillus_acidipiscis--RS_GCF_001435755.1,0,0,0,f__Lactobacillaceae,g__Ligilactobacillus,p__Bacillota
s__Pseudoduganella_dura--RS_GCF_009727155.1,1,0,0,f__Burkholderiaceae,g__Pseudoduganella,p__Pseudomonadota
s__Methanoregula_sp003154335--GB_GCA_003154335.1,0,0,0,f__Methanoregulaceae,g__Methanoregula,p__Halobacteriota
s__Rhodococcus_sp001017865--GB_GCA_001017865.1,0,0,0,f__Mycobacteriaceae,g__Rhodococcus,p__Actinomycetota
s__Shinella_sumterensis--RS_GCF_004514425.2,0,0,0,f__Rhizobiaceae,g__Shinella,p__Pseudomonadota
s__JACZYA01_sp022571295--GB_GCA_022571295.1,1,0,0,f__2-02-FULL-67-57,g__JACZYA01,p__Acidobacteriota
s__Fen-1298_sp003142475--GB_GCA_003142475.1,0,0,0,f__UBA10030,g__Fen-1298,p__Bacteroidota
s__Lysinibacillus_sp002340205--GB_GCA_015999545.1,0,0,0,f__Planococcaceae,g__Lysinibacillus,p__Bacillota
s__Acidiferrobacter_sp003184265--RS_GCF_003184265.1,0,0,0,f__Acidiferrobacteraceae,g__Acidiferrobacter,p__Pseudomonadota
s__Acinetobacter_soli--RS_GCF_000760595.1,0,0,0,f__Moraxellaceae,g__Acinetobacter,p__Pseudomonadota
s__Gp1-AA112_sp003225215--GB_GCA_003225215.1,1,0,0,f__Gp1-AA112,g__Gp1-AA112,p__Acidobacteriota
s__JABFSM01_sp902826755--GB_GCA_902826755.1,1,0,0,f__GWC2-71-9,g__JABFSM01,p__Gemmatimonadota
s__UBA2664_sp007134085--GB_GCA_007134085.1,0,0,0,f__Balneolaceae,g__UBA2664,p__Bacteroidota
s__M3007_sp020636045--GB_GCA_020636045.1,0,0,0,f__Saprospiraceae,g__M3007,p__Bacteroidota
s__Cuniculiplasma_sp021806345--GB_GCA_021806345.1,1,0,0,f__Thermoplasmataceae,g__Cuniculiplasma,p__Thermoplasmatota
s__Pseudomonas_E_synxantha_A--RS_GCF_000263715.2,0,1,0,f__Pseudomonadaceae,g__Pseudomonas_E,p__Pseudomonadota
s__Desulfacyla_sp011051075--GB_GCA_011051075.1,0,0,0,f__Desulfatiglandaceae,g__Desulfacyla,p__Desulfobacterota
s__Streptomyces_morookaensis--RS_GCF_013030945.1,0,0,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__RAAP-2_sp003133405--GB_GCA_003133405.1,0,0,0,f__RAAP-2,g__RAAP-2,p__Actinomycetota
s__JAKANR01_sp021801565--GB_GCA_021801565.1,0,0,0,f__GWB1-50-10,g__JAKANR01,p__Patescibacteria
s__Methylacidiphilum_sp004421185--RS_GCF_004421185.1,0,0,0,f__Methylacidiphilaceae,g__Methylacidiphilum,p__Verrucomicrobiota
s__Nocardioides_allogilvus--RS_GCF_003047285.1,1,0,0,f__Nocardioidaceae,g__Nocardioides,p__Actinomycetota
s__Bradyrhizobium_manausense_A--RS_GCF_018130615.1,0,0,0,f__Xanthobacteraceae,g__Bradyrhizobium,p__Pseudomonadota
s__JACWAD01_sp023489275--GB_GCA_023489275.1,0,0,0,f__BMS3ABIN01,g__JACWAD01,p__Actinomycetota
s__Fen-1137_sp003158395--GB_GCA_003158395.1,0,0,0,f__Fen-1088,g__Fen-1137,p__Myxococcota
s__Roseinatronobacter_sp007118295--GB_GCA_007118295.1,0,0,0,f__Rhodobacteraceae,g__Roseinatronobacter,p__Pseudomonadota
s__Methylocaldum_sp002005105--RS_GCF_002005105.1,0,0,0,f__Methylococcaceae,g__Methylocaldum,p__Pseudomonadota
s__Sphingobacterium_psychroaquaticum--RS_GCF_900177625.1,1,0,0,f__Sphingobacteriaceae,g__Sphingobacterium,p__Bacteroidota
s__Desulfocurvibacter_africanus--RS_GCF_000422545.1,0,0,0,f__Desulfovibrionaceae,g__Desulfocurvibacter,p__Desulfobacterota
s__CF-118_sp005880525--GB_GCA_005880525.1,0,0,0,f__Dormibacteraceae,g__CF-118,p__Dormibacterota
s__Gallionella_sp021821945--GB_GCA_021821945.1,0,0,0,f__Gallionellaceae,g__Gallionella,p__Pseudomonadota
s__Palsa-881_sp003136615--GB_GCA_003136615.1,1,0,0,f__Caulobacteraceae,g__Palsa-881,p__Pseudomonadota
s__SZUA-592_sp003250975--GB_GCA_003250975.1,0,0,0,f__UBA4486,g__SZUA-592,p__Pseudomonadota
s__Wenzhouxiangella_sp007121485--GB_GCA_007121485.1,1,0,0,f__Wenzhouxiangellaceae,g__Wenzhouxiangella,p__Pseudomonadota
s__E29-bin54_sp003556385--GB_GCA_003556385.1,0,0,0,f__AB-539-J10,g__E29-bin54,p__Chloroflexota
s__Ga0074139_sp001464795--GB_GCA_001464795.1,0,0,0,f__Bdellovibrionaceae,g__Ga0074139,p__Bdellovibrionota
s__JACZQV01_sp022545545--GB_GCA_022545545.1,1,0,0,f__SMXQ01,g__JACZQV01,p__Pseudomonadota
s__Rhodococcus_wratislaviensis_A--RS_GCF_014256275.1,0,1,0,f__Mycobacteriaceae,g__Rhodococcus,p__Actinomycetota
s__Schinkia_azotoformans--RS_GCF_000307855.1,0,0,0,f__Bacillaceae_J,g__Schinkia,p__Bacillota
s__JAMCUS01_sp023379385--GB_GCA_023379385.1,1,0,0,f__JAMCUS01,g__JAMCUS01,p__Thermoplasmatota
s__Brachybacterium_saurashtrense--RS_GCF_003355475.1,0,0,0,f__Dermabacteraceae,g__Brachybacterium,p__Actinomycetota
s__JAKAWW01_sp021816895--GB_GCA_021816895.1,0,0,0,f__Micrarchaeaceae,g__JAKAWW01,p__Micrarchaeota
s__Arthrobacter_sp002427975--GB_GCA_002427975.1,1,0,0,f__Micrococcaceae,g__Arthrobacter,p__Actinomycetota
s__Marinobacter_A_bohaiensis--RS_GCF_003258515.1,0,0,0,f__Oleiphilaceae,g__Marinobacter_A,p__Pseudomonadota
s__B33-G15_sp003660925--GB_GCA_003660925.1,0,0,0,f__B33-G15,g__B33-G15,p__Nanoarchaeota
s__Novosphingobium_profundi_A--RS_GCF_020524485.1,1,0,0,f__Sphingomonadaceae,g__Novosphingobium,p__Pseudomonadota
s__Gordonia_desulfuricans--RS_GCF_001485495.1,0,0,0,f__Mycobacteriaceae,g__Gordonia,p__Actinomycetota
s__Amycolatopsis_japonica--RS_GCF_000732925.1,0,0,0,f__Pseudonocardiaceae,g__Amycolatopsis,p__Actinomycetota
s__UBA8515_sp000990325--GB_GCA_000990325.1,0,0,0,f__UBA9973,g__UBA8515,p__Patescibacteria
s__OLB19_sp023898585--GB_GCA_023898585.1,0,0,0,f__UBA918,g__OLB19,p__Patescibacteria
s__Shewanella_inventionis--RS_GCF_014641855.1,0,0,0,f__Shewanellaceae,g__Shewanella,p__Pseudomonadota
s__UBA12026_sp000989765--GB_GCA_000989765.1,0,0,0,f__UBA8517,g__UBA12026,p__Patescibacteria
s__Pararhizobium_sp900473795--GB_GCA_900473795.1,0,1,0,f__Rhizobiaceae,g__Pararhizobium,p__Pseudomonadota
s__Streptomyces_sp000720765--RS_GCF_000720765.1,0,1,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__Gulosibacter_sediminis--RS_GCF_014904065.1,1,0,0,f__Microbacteriaceae,g__Gulosibacter,p__Actinomycetota
s__Spirosoma_oryzae--RS_GCF_003002825.1,1,0,0,f__Spirosomaceae,g__Spirosoma,p__Bacteroidota
s__JAJXZR01_sp021779915--GB_GCA_021779915.1,0,0,0,f__CAIUEV01,g__JAJXZR01,p__Patescibacteria
s__Oleiagrimonas_soli--RS_GCF_000761445.1,0,0,0,f__Rhodanobacteraceae,g__Oleiagrimonas,p__Pseudomonadota
s__UBA3574_sp002375935--GB_GCA_002375935.1,0,0,0,f__Bipolaricaulaceae,g__UBA3574,p__Bipolaricaulota
s__Palsa-851_sp003153505--GB_GCA_003153505.1,0,0,0,f__UBA8260,g__Palsa-851,p__Dormibacterota
s__CSSed11-175R1_sp003563915--GB_GCA_003563915.1,0,0,0,f__Nitriliruptoraceae,g__CSSed11-175R1,p__Actinomycetota
s__Sphingobium_sp020446425--GB_GCA_020446425.1,0,0,0,f__Sphingomonadaceae,g__Sphingobium,p__Pseudomonadota
s__20CM-2-55-15_sp003223875--GB_GCA_003223875.1,0,0,0,f__20CM-2-55-15,g__20CM-2-55-15,p__Acidobacteriota
s__Streptomyces_violens--RS_GCF_000717745.1,1,0,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__4572-104_sp016935815--GB_GCA_016935815.1,0,0,0,f__UBA5603,g__4572-104,p__Bacillota
s__Mesobacillus_jeotgali--RS_GCF_002874535.1,0,0,0,f__DSM-18226,g__Mesobacillus,p__Bacillota
s__Dehalobacter_restrictus--RS_GCF_000512895.1,0,0,0,f__Syntrophobotulaceae,g__Dehalobacter,p__Bacillota_B
s__Mycobacterium_sp001665575--RS_GCF_001665575.1,0,0,0,f__Mycobacteriaceae,g__Mycobacterium,p__Actinomycetota
s__JAEUMD01_sp020638035--GB_GCA_020638035.1,0,0,0,f__Hyphomicrobiaceae,g__JAEUMD01,p__Pseudomonadota
s__CF-13_sp005882525--GB_GCA_005882525.1,0,0,0,f__CF-121,g__CF-13,p__Dormibacterota
s__Rhizobium_sp900471515--GB_GCA_900471515.1,0,0,0,f__Rhizobiaceae,g__Rhizobium,p__Pseudomonadota
s__Amycolatopsis_orientalis--RS_GCF_000478275.1,0,0,0,f__Pseudonocardiaceae,g__Amycolatopsis,p__Actinomycetota
s__Streptomyces_papulosus--RS_GCF_000717245.1,1,0,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__B63_sp003661975--GB_GCA_003661975.1,0,0,0,f__B26-1,g__B63,p__Thermoproteota
s__Streptomyces_filamentosus--RS_GCF_014654895.1,0,0,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__RAAP-2_sp021846325--GB_GCA_021846325.1,0,0,0,f__RAAP-2,g__RAAP-2,p__Actinomycetota
s__DRTT01_sp011372105--GB_GCA_011372105.1,0,0,0,f__B3-G15,g__DRTT01,p__Aerophobota
s__Acidulodesulfobacterium_sp023489335--GB_GCA_023489335.1,0,0,0,f__Acidulodesulfobacteraceae,g__Acidulodesulfobacterium,p__SZUA-79
s__Devosia_sp900470445--GB_GCA_900470445.1,0,0,0,f__Devosiaceae,g__Devosia,p__Pseudomonadota
s__HK-STAS-PATE-36_sp023898625--GB_GCA_023898625.1,0,0,0,f__JAGQNJ01,g__HK-STAS-PATE-36,p__Patescibacteria
s__Diaphorobacter_A_sp002331385--GB_GCA_002331385.1,0,1,0,f__Burkholderiaceae_B,g__Diaphorobacter_A,p__Pseudomonadota
s__Rhizomicrobium_sp021851325--GB_GCA_021851325.1,0,0,0,f__Micropepsaceae,g__Rhizomicrobium,p__Pseudomonadota
s__AG11_sp013361335--GB_GCA_013361335.1,1,0,0,f__Gemmatimonadaceae,g__AG11,p__Gemmatimonadota
s__Cellulomonas_A_sp012927595--GB_GCA_012927595.1,0,0,0,f__Cellulomonadaceae,g__Cellulomonas_A,p__Actinomycetota
s__Streptomyces_mobaraensis--RS_GCF_017916255.1,0,0,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__Legionella_sp002786205--GB_GCA_002786205.1,0,0,0,f__Legionellaceae,g__Legionella,p__Pseudomonadota
s__Ornithinimicrobium_sp001942405--RS_GCF_001942405.1,0,0,0,f__Dermatophilaceae,g__Ornithinimicrobium,p__Actinomycetota
s__Mesorhizobium_sp000513935--RS_GCF_000513935.1,1,0,0,f__Rhizobiaceae,g__Mesorhizobium,p__Pseudomonadota
s__Cryosericum_odellii--RS_GCF_003570935.1,0,0,0,f__Cryosericaceae,g__Cryosericum,p__Caldisericota
s__CF-96_sp005889515--GB_GCA_005889515.1,0,0,0,f__UBA8260,g__CF-96,p__Dormibacterota
s__Wenzhouxiangella_sp007119095--GB_GCA_007119095.1,0,0,0,f__Wenzhouxiangellaceae,g__Wenzhouxiangella,p__Pseudomonadota
s__Caccovivens_sp930990515--GB_GCA_930990515.1,0,0,0,f__UBA1242,g__Caccovivens,p__Bacillota_A
s__JAJYVT01_sp021803085--GB_GCA_021803085.1,0,0,0,f__RAAP-2,g__JAJYVT01,p__Actinomycetota
s__B1SED10-74M_sp007130825--GB_GCA_007130825.1,0,0,0,f__DTU022,g__B1SED10-74M,p__Bacillota_D
s__Rifleibacterium_sp024710355--GB_GCA_024710355.1,0,0,0,f__Ozemobacteraceae,g__Rifleibacterium,p__Riflebacteria
s__GCA-002790365_sp022573715--GB_GCA_022573715.1,0,0,0,f__Ignavibacteriaceae,g__GCA-002790365,p__Bacteroidota
s__Terrilactibacillus_laevilacticus--RS_GCF_006517395.1,0,0,0,f__Sporolactobacillaceae,g__Terrilactibacillus,p__Bacillota
s__Pseudochrobactrum_sp900470285--GB_GCA_900470285.1,1,0,0,f__Rhizobiaceae,g__Pseudochrobactrum,p__Pseudomonadota
s__Bradyrhizobium_nanningense--RS_GCF_004114535.1,0,0,0,f__Xanthobacteraceae,g__Bradyrhizobium,p__Pseudomonadota
s__Agrobacterium_bohemicum--RS_GCF_002896715.1,0,0,0,f__Rhizobiaceae,g__Agrobacterium,p__Pseudomonadota
s__Agreia_bicolorata--RS_GCF_000938265.1,0,0,0,f__Microbacteriaceae,g__Agreia,p__Actinomycetota
s__Streptomyces_chartreusis_D--RS_GCF_900236475.1,0,0,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__Streptomyces_sp002982015--RS_GCF_002982015.1,0,0,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__Methylobacterium_crusticola--RS_GCF_003574465.1,1,0,0,f__Beijerinckiaceae,g__Methylobacterium,p__Pseudomonadota
s__Bacillus_A_cereus_AV--RS_GCF_022811845.1,0,1,0,f__Bacillaceae_G,g__Bacillus_A,p__Bacillota
s__Alcaligenes_ammonioxydans--RS_GCF_019343455.1,0,1,0,f__Burkholderiaceae_C,g__Alcaligenes,p__Pseudomonadota
s__Wolframiiraptor_allenii--GB_GCA_023539495.1,0,0,0,f__Wolframiiraptoraceae,g__Wolframiiraptor,p__Thermoproteota
s__13-1-40CM-70-15_sp003223415--GB_GCA_003223415.1,0,0,0,f__GWC2-71-9,g__13-1-40CM-70-15,p__Gemmatimonadota
s__Acidovorax_A_sp913774625--GB_GCA_913774625.1,0,0,0,f__Burkholderiaceae_B,g__Acidovorax_A,p__Pseudomonadota
s__Terracidiphilus_sp003142935--GB_GCA_003142935.1,1,0,0,f__Acidobacteriaceae,g__Terracidiphilus,p__Acidobacteriota
s__JAGLZA01_sp023131835--GB_GCA_023131835.1,0,0,0,f__UBA3072,g__JAGLZA01,p__WOR-3
s__JACKPQ01_sp024233435--GB_GCA_024233435.1,0,0,0,f__JACKPQ01,g__JACKPQ01,p__Chlamydiota
s__Methylotenera_sp013141495--GB_GCA_013141495.1,0,0,0,f__Methylophilaceae,g__Methylotenera,p__Pseudomonadota
s__GCA-2753565_sp002753565--GB_GCA_002753565.1,0,0,0,f__UBA8363,g__GCA-2753565,p__Pseudomonadota
s__Scatomorpha_sp002427465--GB_GCA_002427465.1,0,0,0,f__Oscillospiraceae,g__Scatomorpha,p__Bacillota_A
s__Bacillus_BM_vietnamensis_A--RS_GCF_008180615.1,0,0,0,f__Bacillaceae_B,g__Bacillus_BM,p__Bacillota
s__Burkholderia_sp000949135--RS_GCF_000949135.2,0,1,0,f__Burkholderiaceae,g__Burkholderia,p__Pseudomonadota
s__Pseudomonas_E_sp001642705--RS_GCF_022533585.1,0,1,0,f__Pseudomonadaceae,g__Pseudomonas_E,p__Pseudomonadota
s__Roseivivax_sp009363255--RS_GCF_009363255.1,1,0,0,f__Rhodobacteraceae,g__Roseivivax,p__Pseudomonadota
s__Rufibacter_sediminis--RS_GCF_014269285.1,0,0,0,f__Hymenobacteraceae,g__Rufibacter,p__Bacteroidota
s__Thiobacillus_denitrificans_A--GB_GCA_002343685.1,0,0,0,f__Thiobacillaceae,g__Thiobacillus,p__Pseudomonadota
s__Legionella_sp023618015--RS_GCF_023618015.1,0,0,0,f__Legionellaceae,g__Legionella,p__Pseudomonadota
